id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
208,5.5,106.0,15.751995999999998,28.83333333333333,5.166666666666667,68.16233625,10.296858333333333,2.18,1.919166666666667,1.285,0.447985,3.1504
209,6.8,100.0,0.8228991999999999,10.0,4.8,20.93888802,11.43734,2.7030000000000003,1.6994,0.889,0.4957955,0.8229
210,6.5,582.0,59.27197099999999,10.875,4.78125,20.2988926326,10.833850000000002,2.66375,1.84375,0.9790625,0.4960699999999999,0.83076
211,6.0,50.0,1.7401675,10.0,4.8,20.2988926326,11.33044,2.705,1.6780000000000002,0.892,0.498984,0.86737
212,2.3,36.0,0.973995,18.0,4.0,33.739258,10.39875,2.14,1.93,1.1800000000000002,0.48273,0.67544
213,1.5,253.0,30.342299,8.232558139534884,3.739130434782608,16.317309175503212,11.729691769547324,2.743704496788008,1.5771037735849056,0.6779610194902549,0.5831941970021414,0.6415
214,2.0,46.0,9.133,13.6,5.2,29.525338,10.347,2.274,1.908,0.946,0.4927189999999999,1.03196
215,5.5,80.0,5.439908,5.0,4.0,10.895365749875,11.9389125,2.815,1.62625,0.82375,0.59942625,0.01079
216,5.5,58.0,4.5453280000000005,11.25,4.479166666666667,22.734936707690483,10.296858333333333,2.7266666666666666,1.7516666666666667,0.9733333333333332,0.5140581249999999,0.76176
217,6.0,100.0,8.1503992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.85007
218,2.0,114.0,13.556992,24.4,5.6,53.441338,10.75912,2.884,1.7380000000000002,1.104,0.467568,3.57614
219,2.5,127.0,10.9728255,21.5,3.6666666666666665,47.69701000000001,10.0743,2.295,1.856666666666667,1.0833333333333333,0.4576149999999999,1.71759
220,5.5,120.0,13.551332,12.1,4.0,25.077338,12.04083,2.545,1.5759999999999998,0.728,0.479405,1.54573
221,3.8,87.0,20.834,21.75,3.75,45.87725,9.05335,2.2225,1.765,1.1275,0.479965,4.57578
222,1.8,46.0,8.903332,20.5,4.0,47.69701000000001,11.340425,2.115,1.905,1.16,0.47888,2.6772
223,5.0,64.0,1.7,16.5,4.5,32.059,10.36,2.55,1.8,1.14,0.49897,1.7
224,6.0,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.49084
225,3.8,100.0,7.558488000000001,10.0,4.8,20.3920334,11.61422,2.755,1.6310000000000002,0.91,0.481478,1.50921
226,6.0,94.0,20.855328,15.666666666666664,5.333333333333333,33.97391,11.5267,2.855,1.745,0.8966666666666668,0.478705,3.88539
227,5.5,60.0,4.075328000000002,10.0,4.666666666666667,20.185395713333328,10.874308333333332,2.667166666666666,1.721666666666667,0.9250000000000002,0.4960433333333333,0.83154
228,5.5,108.0,12.397992,18.0,4.8,41.861923125,11.46526,2.8280000000000003,1.6994,0.8240000000000001,0.48502,2.06989
229,1.8,20.0,1.7401675,10.0,3.6,10.930223542399998,13.08057704918033,1.95,2.045,0.545,0.7148009836065575,0.11391
230,2.8,126.0,13.385996,25.2,4.8,58.30341800000001,11.61422,2.6870000000000003,1.9072,0.944,0.467568,4.45755
231,4.3,74.0,27.24,24.66666666666667,4.333333333333333,53.356,9.159866666666668,1.9766666666666663,1.84,1.18,0.4488266666666667,6.77567
232,2.8,258.0,26.015984,27.6,5.2,65.56541800000001,11.11696,2.8280000000000003,1.6310000000000002,0.9399999999999998,0.4736966666666666,3.11533
233,4.5,604.0,61.22629600000001,13.422222222222222,4.488888888888889,27.870470666666662,10.883695555555557,2.6211111111111114,1.7813333333333332,1.0093333333333334,0.4909111111111111,0.38903
234,3.0,100.0,8.862995000000003,22.66666666666667,4.6,50.1811,11.223166666666666,2.5860000000000003,1.7166666666666668,0.9,0.4673040000000001,0.48629
235,2.8,105.0,2.619982,7.4,4.166666666666667,15.883778031249998,11.749633333333335,2.8480000000000003,1.5460000000000005,0.7883333333333334,0.6164428000000001,0.73803
236,2.5,33.0,1.741332,7.4,3.6,14.610803,12.2092875,2.7880000000000003,1.394,0.71,0.6184925,0.58006
237,5.5,120.0,9.014328,10.0,5.333333333333333,20.185395713333328,11.95216,2.9266666666666663,1.62,0.8150000000000001,0.4943616666666666,0.81244
238,6.0,242.0,36.025984,12.6,4.8,24.88692185,10.59066,2.58,1.52,0.98,0.4957955,1.92091
239,2.5,100.0,15.43,50.0,4.0,117.386335,9.01375,2.295,2.045,1.36,0.42668,7.715
240,5.8,58.0,7.558488000000001,11.3,4.7,24.88692185,11.288,2.8280000000000003,1.6310000000000002,0.8699999999999999,0.4930319999999999,1.06784
241,8.0,100.0,7.4428315,10.0,4.5,20.3920334,11.2603,2.7950000000000004,1.6309999999999998,0.91,0.4927189999999999,0.8045
242,2.5,36.0,7.441332000000001,18.0,4.0,37.346215,10.52605,2.115,1.905,1.12,0.48273,1.46035
243,7.5,60.0,8.941324,10.0,5.166666666666667,20.185395713333328,11.755999999999998,2.845,1.7166666666666668,0.92,0.4927359999999999,1.37405
244,5.5,418.0,32.985963,10.219512195121949,4.878048780487805,20.61176616146341,11.016612195121953,2.7163414634146346,1.7495121951219512,0.8960975609756098,0.4957468292682927,0.85358
245,2.3,20.0,2.70174775,10.0,4.8,20.2988926326,12.0034,2.884,1.662,0.792,0.490932,0.51954
246,4.0,40.0,2.3341635000000003,6.666666666666668,4.0,13.016128333333334,12.700466666666664,2.77,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.68424
247,3.8,90.0,8.337992,18.0,5.0,37.346215,12.0863,2.8360000000000003,1.656,0.8640000000000001,0.476196,0.51772
248,3.8,96.0,15.43,48.0,4.0,111.599515,11.2603,2.03,2.015,1.2999999999999998,0.448895,8.795
249,6.0,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.45491
250,3.8,43.0,7.876747749999999,11.40625,4.5,23.560949575,12.18425,2.66375,1.5759999999999998,0.7118749999999999,0.5290168749999999,0.82747
251,1.5,82.0,0.3485663,64.4,4.0,167.39999999999995,8.79744,2.295,1.99,1.36,0.4743239999999999,0.4325
252,1.5,66.0,4.243996,13.8,5.6,29.525338,10.78917,2.298,1.904,0.946,0.475954,0.50633
253,6.0,120.0,7.558488000000001,12.5,4.5,24.808518,11.522283333333334,2.81,1.735,0.945,0.4927189999999999,1.80256
254,4.3,194.0,25.721328,39.5,3.5,90.2267,9.300975,2.2225,1.9075,1.15,0.4448824999999999,7.775
255,6.0,41.0,4.542664,14.333333333333336,4.666666666666667,30.61252,11.223166666666666,2.44,1.7566666666666666,0.9833333333333332,0.4878333333333333,1.3748
256,5.5,96.0,3.253996,12.0,4.0,24.808518,11.17714,2.675,1.765,0.905,0.49897,1.80922
257,3.8,38.0,11.35441075,23.0,4.0,48.7195,9.2708,2.279,1.907,1.2,0.4679350000000001,4.937
258,5.0,43.0,7.876747749999999,5.75,3.75,11.99055965,12.18425,2.7275,1.545,0.71,0.61443,0.71978
259,3.0,70.0,5.8963280000000005,7.7142857142857135,3.7142857142857135,15.840846972222224,12.519328571428574,2.2742857142857145,1.4466666666666663,0.7233333333333334,0.6330694444444445,0.26567
260,5.5,106.0,22.886328,15.142857142857142,4.571428571428571,33.48278857142857,11.131014285714288,2.7921428571428573,1.7485714285714289,0.9185714285714284,0.4902064285714286,1.83476
261,1.8,127.0,20.29466,31.5,4.25,70.86454624999998,9.251425,1.985,1.8875,1.1949999999999998,0.4448824999999999,6.523
262,7.8,100.0,7.558488000000001,10.0,4.8,20.3920334,12.04083,2.81,1.6309999999999998,0.91,0.4927359999999999,0.75585
263,4.0,108.0,8.147992,11.8,4.0,22.5029424,11.177555000000002,2.8480000000000003,1.711,0.945,0.4927989999999999,1.182
264,5.5,86.0,4.542664,11.333333333333336,5.0,22.417181666666664,11.755999999999998,2.8316666666666666,1.7266666666666666,0.92,0.4865066666666666,0.82343
265,2.0,30.0,2.70174775,7.5,4.4,14.610803,12.0034,2.7950000000000004,1.5509999999999995,0.708,0.5982450000000001,0.49568
266,6.0,190.0,14.346319,8.26086956521739,4.0,16.531058067826088,10.29689865067466,2.67,1.693478260869565,0.9678260869565216,0.4829381217391305,0.86614
267,6.8,200.0,17.623983999999997,10.0,4.8,20.15577185,12.04083,2.755,1.6309999999999998,0.91,0.498984,0.75677
268,2.3,96.0,13.551332,48.0,4.0,118.019,10.39875,2.24,2.015,1.1800000000000002,0.448895,9.54775
269,5.0,100.0,8.862328,10.0,5.166666666666667,20.185395713333328,11.749633333333335,2.8355,1.7166666666666668,0.92,0.4987149999999999,0.72489
270,3.5,105.0,12.397992,21.8,4.8,49.204038,10.78917,2.684,1.8590000000000004,0.974,0.475954,2.19978
271,3.0,100.0,7.425575999999999,10.0,4.571428571428571,22.35173142857143,10.554,2.225714285714285,1.7262857142857144,0.9185714285714284,0.4883942857142857,1.50239
272,4.0,98.0,13.385996,27.6,5.2,65.56541800000001,10.78917,2.298,1.9072,1.2145,0.4673040000000001,3.59589
273,6.0,80.0,5.62148,10.0,4.8,20.213348778,11.64556,2.825,1.626,0.9229999999999998,0.4927189999999999,0.82747
274,2.5,214.0,34.18948,24.4,5.2,53.441338,11.61422,2.934,1.8590000000000004,0.944,0.467568,2.06989
275,2.8,246.0,34.18948,23.6,4.8,49.204038,10.75912,2.826,1.662,0.912,0.476196,4.7232
276,3.8,30.0,2.70174775,10.0,4.8,15.968773636363638,12.356676761619193,2.664545454545454,1.4580000000000002,0.642,0.5982450000000001,0.37005
277,3.8,46.0,9.133,23.0,4.0,48.7195,9.8771,2.53,1.88,1.13,0.4789899999999999,4.57578
278,7.0,100.0,5.505328,10.0,5.333333333333333,20.02735333333333,11.795966666666668,2.9266666666666663,1.7133333333333336,0.8066666666666666,0.4995066666666667,0.73067
279,5.5,50.0,3.253996,10.0,4.8,20.016938,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.49282,1.80922
280,8.1,151.0,23.52,36.0,3.8,90.2267,8.12415,2.352,1.99,1.16,0.4448824999999999,7.6428
281,3.0,46.0,9.133,22.0,4.0,47.69701000000001,9.05335,2.24,1.88,1.13,0.4776649999999999,2.312
282,2.5,80.0,7.876747749999999,10.0,4.0,20.492449117625004,11.765862500000003,2.705,1.765,0.945,0.4959356250000001,0.6698
283,6.8,200.0,17.623983999999997,10.0,4.8,20.15577185,11.759620000000002,2.721,1.711,0.958,0.496484,0.8059
284,3.3,220.0,24.70666,28.5,5.5,65.80676874999999,11.2520375,2.786875,1.76,0.96,0.474655,3.47589
285,6.0,80.0,5.62148,10.0,4.5,20.2988926326,11.8264,2.8280000000000003,1.625,0.945,0.492723125,0.80479
286,3.8,74.0,4.9568275,7.4,4.2,14.610803,12.39211,2.77,1.495,0.708,0.5982450000000001,0.54117
287,2.0,196.0,20.29466,24.5,5.5,58.30341800000001,11.340425,2.6362499999999995,1.875,0.945,0.459375,2.6772
288,2.5,198.0,13.053996,7.4,4.2,14.610803,12.444894545454543,2.8280000000000003,1.545,0.7145454545454546,0.63247022727273,0.56349
289,3.5,236.18,40.61,23.5,4.16,49.224449375000006,11.1479375,2.766,1.7262499999999998,0.965,0.477854,5.118
290,6.3,58.0,8.841328,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,0.94589
291,3.8,68.0,9.44,20.5,4.0,43.498522,8.79744,2.24,1.904,1.15,0.4743239999999999,1.51422
292,6.0,36.0,8.803992,18.0,4.0,37.27215,10.0743,2.115,1.905,1.12,0.477854,1.8688
293,2.5,116.0,3.7468275,14.5,5.0,32.38773899975,11.510862500000002,2.8487500000000003,1.75,0.945,0.4931925,0.47413
294,6.5,100.0,7.900992,10.0,4.8,20.2988926326,10.565180000000002,2.755,1.648,0.8800000000000001,0.4927189999999999,0.81244
295,6.0,87.0,10.837324,15.6,4.8,33.739258,10.78917,2.884,1.794,0.974,0.489272,1.7362
296,3.8,43.0,9.143996,20.2,5.3,43.498522,12.59399,2.298,1.9072,1.2145,0.475954,0.43908
297,7.5,80.0,7.734660000000001,10.0,4.0,20.255278375,11.026725,2.375,1.6725,0.8525,0.495275,1.02525
298,3.8,108.0,6.697992,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.73067
299,6.0,60.0,4.5453280000000005,11.333333333333336,4.666666666666667,20.185395713333328,10.958558333333334,2.648333333333333,1.781666666666667,0.9733333333333332,0.4994699999999999,0.73241
300,2.3,46.0,8.775,48.0,4.0,116.3255,10.39875,2.14,2.015,1.1800000000000002,0.448895,7.775
301,6.0,92.0,9.143996,10.2,4.8,21.9893120372,11.0881,2.684,1.732,0.974,0.496484,1.85225
302,1.5,20.0,0.8649950000000001,10.0,4.8,20.9941265318,12.30176,2.825,1.626,0.912,0.4960699999999999,0.73241
303,6.0,128.0,20.29466,16.0,4.5,34.72421799999999,11.288,2.865,1.7400000000000002,0.86,0.47451,2.19978
304,5.3,92.0,19.334,30.66666666666667,4.0,68.56273,9.159866666666668,1.95,1.913333333333333,1.2133333333333332,0.4488266666666667,2.22589
305,6.0,122.0,13.044328,22.0,5.333333333333333,50.61352,11.354766666666668,2.986666666666667,1.7166666666666668,0.8833333333333334,0.4737466666666667,1.2568
306,7.5,72.0,6.25674375,10.5,4.5,20.322035645125,11.876775,2.65611111111111,1.626,0.96,0.5290168749999999,0.75585
307,4.0,50.0,4.243996,10.0,4.8,20.016938,11.777640000000002,2.752,1.732,0.86,0.495329,1.17448
308,6.0,0.9,27.24,10.5,4.8,21.9893120372,11.107295,2.757,1.7420000000000002,0.974,0.495736,0.79955
309,6.0,176.0,11.874,8.88,4.4,18.5863611398,10.78917,2.857,1.626,0.9229999999999998,0.4907199999999999,0.86162
310,6.5,600.0,61.275971,11.8,4.6,24.5691257,10.75912,2.634,1.7080000000000002,0.951,0.490654,1.15072
311,4.0,100.0,7.4428315,7.4,4.8,15.69310028,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.74015
312,3.5,100.0,7.558488000000001,10.0,4.8,20.9941265318,11.33044,2.7060000000000004,1.6780000000000002,0.91,0.4927189999999999,0.62985
313,6.5,30.0,1.7401675,7.75,3.9166666666666665,15.57035849983333,12.874275000000004,2.77,1.4466666666666663,0.6208333333333335,0.6598700000000001,0.58105
314,6.0,100.0,7.558488000000001,10.0,4.8,20.9941265318,10.75912,2.9380000000000006,1.626,0.958,0.4927189999999999,0.53649
315,2.5,278.0,34.058654,31.714285714285715,5.142857142857143,70.671885,11.56352857142857,2.7371428571428567,1.75,0.9142857142857144,0.4657085714285714,4.57578
316,6.3,74.0,14.22,24.66666666666667,4.333333333333333,53.356,9.2708,2.885,1.823333333333334,1.0366666666666668,0.47857,4.74
317,6.0,120.0,8.862328,10.0,4.8,20.185395713333328,11.64556,2.825,1.626,0.768,0.4927189999999999,0.76176
318,5.5,135.0,11.329324,11.0,4.333333333333333,22.088434166666666,10.776008333333332,2.500833333333333,1.7041666666666666,1.0133333333333334,0.4982824999999999,0.74322
319,3.0,100.0,7.734660000000001,10.0,4.8,20.016938,11.61422,2.03,1.765,0.9259999999999998,0.4927189999999999,0.47413
320,5.5,163.0,19.6268275,17.5,4.25,38.979225333,11.865175,2.8487500000000003,1.75,0.94625,0.4931925,1.31763
321,3.0,126.0,26.745328000000004,27.6,4.666666666666667,64.9132175,11.634466666666668,2.8716666666666666,1.7383333333333335,0.9133333333333332,0.4709133333333334,1.42262
322,6.0,30.0,2.3326640000000003,10.0,4.666666666666667,20.3920334,11.234699999999998,2.736666666666667,1.7133333333333336,0.8833333333333334,0.4912400000000001,0.91543
323,7.5,222.0,23.682973000000004,8.88,4.4,17.623740068,11.443499999999998,2.6796,1.626,0.828,0.499514,0.74876
324,5.8,93.0,20.36,31.0,4.0,69.59212799999999,9.152733333333334,1.9666666666666663,1.9,1.1933333333333334,0.4463566666666667,3.1504
325,5.5,50.0,3.253996,10.0,4.8,20.9941265318,12.0034,2.648,1.626,0.91,0.49968,0.67544
326,4.8,126.0,20.855328,21.0,4.666666666666667,47.98568666666667,11.408266666666668,2.7433333333333336,1.7616666666666667,0.9666666666666668,0.4836016666666667,2.78022
327,6.3,80.0,5.505328,10.0,5.333333333333333,20.185395713333328,11.75455,2.845,1.7233333333333334,0.8966666666666668,0.4781783333333334,0.86724
328,6.5,144.0,20.5868275,24.0,4.333333333333333,53.05033333333333,9.350333333333332,2.0733333333333333,1.9433333333333327,1.2333333333333334,0.4704,4.57578
329,2.0,202.0,22.81264,20.2,5.6,47.3154225304,11.14446,2.352,1.8200000000000005,1.104,0.4673040000000001,1.22872
330,2.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,11.759620000000002,2.8200000000000003,1.6994,0.828,0.5570996000000001,0.56895
331,5.8,222.0,25.978324,8.88,4.733333333333333,17.994228864222222,11.674016666666668,2.8377777777777777,1.5975,0.8959999999999999,0.486658,0.86102
332,6.3,58.0,4.073996,9.8,4.0,19.14036490625,12.0408375,2.79,1.732,0.9,0.4820359999999999,0.56731
333,4.0,64.0,10.9728255,12.666666666666664,4.0,26.024935442,9.05335,2.0733333333333333,1.913333333333333,1.1800000000000002,0.4408933333333333,1.81103
334,5.0,431.7,41.060299,10.571428571428571,4.690476190476192,21.98602119481481,11.038414691943128,2.7641586538461542,1.7101565384615385,0.8809523809523809,0.5114647619047619,1.3702
335,2.0,466.0,30.151002,6.968443396226415,3.739130434782608,13.896253396226415,12.286128260869566,2.76076923076923,1.6542788461538462,0.6991489361702128,0.6761305940594061,0.5043
336,2.0,100.0,5.201996,10.0,4.8,20.016938,12.0034,2.8260000000000005,1.654,0.774,0.499726,0.60442
337,3.8,100.0,8.147992,10.0,4.8,20.80173002,12.30176,2.727,1.767,0.91,0.496167,1.03196
338,6.5,235.0,24.587992000000003,23.5,4.25,55.30459633333333,11.252966666666666,2.6625,1.7266666666666666,0.9733333333333332,0.4729766666666666,3.90755
339,6.3,38.0,4.542664,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.768333333333333,0.98,0.4865066666666666,1.27179
340,3.0,36.0,8.147992,18.0,4.0,37.346215,10.2719,2.55,1.7420000000000002,1.02,0.499,4.72
341,6.0,0.8959999999999,14.957992,9.2,4.8,18.60817185,11.79886,2.805,1.656,0.8724999999999999,0.498454,0.85401
342,2.5,407.0,34.1891515,7.636363636363638,4.040404040404041,14.789610163490908,12.287918181818185,2.709090909090909,1.4600000000000002,0.6427272727272727,0.6378402020202021,0.51772
343,5.5,90.0,8.359328,10.0,4.666666666666667,20.325236749666672,11.82415,2.858333333333333,1.6516666666666666,0.8341666666666666,0.4987149999999999,0.56895
344,3.5,80.0,0.558488000000001,6.0,3.2,11.663548,12.8161,2.7883333333333336,1.43,0.6208333333333335,0.6598700000000001,0.58006
345,8.0,60.0,7.425575999999999,10.0,4.571428571428571,20.492449117625004,13.173014285714286,2.6614285714285706,1.6414285714285717,0.8971428571428571,0.4980028571428571,1.47355
346,5.5,116.0,8.97411999999999,11.6,4.8,24.789618,12.20004,2.8200000000000003,1.66,0.782,0.491604,1.42823
347,6.5,166.0,11.351332,11.2,4.8,23.170338,10.909175,2.66,1.75,0.9399999999999998,0.4978194999999999,1.03881
348,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,3.0,50.0,4.073996,10.0,5.6,20.077018,11.33044,2.7060000000000004,1.8000000000000005,0.892,0.498454,2.16955
350,1.5,100.0,15.751995999999998,50.0,4.0,117.386335,8.351666666666668,2.295,2.055,1.36,0.42668,7.66
351,5.8,0.8649950000000001,17.2474855,9.0,5.0,18.485977957625,11.719925,2.815,1.62625,0.84875,0.5471010000000001,0.58991
352,5.0,93.0,10.082327,7.75,3.5,15.57035849983333,13.161829166666667,1.95,1.460916666666666,0.6991666666666667,0.6598700000000001,0.82343
353,3.8,30.0,2.3326640000000003,10.0,4.666666666666667,20.02735333333333,11.824266666666665,2.8200000000000003,1.7533333333333332,0.92,0.49954,0.74774
354,3.8,131.0,11.35599,21.0,4.333333333333333,49.496,9.350333333333332,2.24,1.89,1.1933333333333334,0.47857,1.47355
355,3.8,112.0,13.35,32.0,4.0,72.2365,9.8771,2.115,1.9,1.16,0.47888,4.937
356,6.0,50.0,0.5289839999999999,10.4,4.4,20.3920334,12.046624,2.7380000000000004,1.7630000000000003,0.91,0.499404,0.7742
357,2.5,90.0,3.94991025,4.666666666666667,3.0,8.71100505325,13.161829166666667,2.595,1.366875,0.575625,0.6996956875,0.68988
358,2.8,92.0,7.900992,9.5,4.8,18.60817185,10.75912,2.755,1.796,1.028,0.4927989999999999,0.6698
359,2.5,220.0,23.3814855,24.444444444444446,4.4444444444444455,57.08166000000001,11.90626,2.793333333333333,1.7666666666666668,0.9155555555555556,0.47451,3.52186
360,3.5,1030.0,7.65066,10.0,5.044444444444443,20.994141190090907,12.01102777777778,3.344807407407408,1.5261111111111112,0.91,0.4983866666666667,0.75585
361,6.0,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.09501
362,2.3,74.0,20.855328,24.66666666666667,2.6666666666666665,53.05033333333333,9.4533,2.1466666666666665,1.9066666666666665,1.16,0.4705633333333334,3.37533
363,6.0,72.0,10.637992,15.444444444444443,4.888888888888889,31.446287222222228,11.275333333333334,2.74844444444445,1.724444444444445,0.9488888888888888,0.4909011111111112,2.2928
364,6.5,116.0,6.508664,11.333333333333336,4.666666666666667,22.68885333333333,11.795966666666668,2.7466666666666666,1.7166666666666668,0.8933333333333332,0.4994699999999999,0.8488
365,5.8,98.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.73,1.88,1.106666666666667,0.4878333333333333,1.69886
366,6.0,114.0,7.441332000000001,11.0,4.0,23.170338,10.59066,2.675,1.75,0.965,0.490932,0.86614
367,5.8,96.0,14.7341515,16.0,4.0,32.059,10.5174,2.545,1.855,1.045,0.477015,1.45419
368,6.0,100.0,7.900992,10.0,4.8,20.077018,11.17714,2.705,1.6780000000000002,0.892,0.498984,0.82898
369,6.8,128.0,8.885992,9.2,4.8,18.60817185,11.64556,2.81,1.714,0.882,0.499726,0.8338
370,3.8,574.0,61.67039175,17.393939393939394,5.0,38.69328648484849,11.154545454545453,2.656060606060606,1.7830303030303032,0.9481818181818182,0.4987021212121213,0.0
371,9.0,50.0,3.253996,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.49901,1.4092
372,3.0,92.0,7.4428315,5.6,3.2,11.663548,12.41584,2.5660000000000003,1.598,0.642,0.687868,0.67922
373,6.0,104.0,8.359328,17.333333333333332,5.166666666666667,38.89702,10.459208333333336,2.58625,1.7983333333333338,0.9733333333333332,0.4824516666666666,1.0608
374,3.8,92.0,7.734660000000001,9.0,4.8,18.60817185,11.33044,2.815,1.62625,0.84875,0.49972625,0.6888
375,3.8,233.0,37.007299,23.0,4.8,50.1811,10.75912,2.675,1.732,0.936,0.4673040000000001,4.11583
376,4.8,36.0,4.723984,18.0,4.0,36.0685,11.12386875,2.79,1.5725,0.9825,0.4818274999999999,0.0
377,7.5,86.0,4.542664,14.333333333333336,4.0,30.55068666666667,11.674016666666668,2.89,1.768333333333333,0.98,0.4878333333333333,1.11239
378,6.0,58.0,3.253996,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,0.8488
379,6.5,98.0,0.903122,9.2,4.8,18.5863611398,11.79886,2.721,1.626,0.8480000000000001,0.495329,0.81739
380,3.3,126.0,4.073996,9.2,4.8,18.60817185,11.79886,2.805,1.654,0.892,0.498454,0.6698
381,4.0,100.0,7.441332000000001,10.0,4.8,20.3920334,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.00104
382,2.5,116.0,6.907327,7.864864864864866,3.45945945945946,12.624885454545456,13.652933333333332,2.698888888888889,1.3203703703703706,0.5170370370370371,0.7091751351351352,0.51039
